cod_cliente,primeiro_nome,ultimo_nome,email,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento,endereco,cep,Quantidades de Tipos de Clientes
909,Rafael,Cavalcanti,sabrinapeixoto@example.org,PF,2019-01-04 13:26:00 UTC,261.438.509-33,5/31/1972,"Sítio de Campos, 34 Pongelupe 95037288 Ramos da Serra / RR",12331-285,
929,Lucas,Cavalcanti,enzoporto@example.com,PF,2019-02-27 13:07:00 UTC,679.183.052-21,10/19/1966,"Viela Stephany Rezende, 44 Conjunto São Francisco De Assis 64551909 Moraes da Praia / SE",37186-965,
939,Eduardo,Cavalcanti,nicolas66@example.org,PF,2022-12-13 13:16:00 UTC,948.376.150-66,3/25/1959,"Setor Oliveira, 46 Coqueiros 58476112 Gomes de Peixoto / RR",42099413,
942,Heitor,Cavalcanti,rgoncalves@example.com,PF,2015-10-24 15:54:00 UTC,670.382.591-21,11/15/1949,"Vila Lima, 47 Vitoria Da Conquista 58876-621 Silveira / RS",46154-666,
977,Bryan,Cavalcanti,maria-cecilia77@example.com,PF,2018-12-15 13:03:00 UTC,264.091.537-16,9/12/1975,"Recanto Ana Sophia Campos, 34 Vera Cruz 07806-780 Freitas / MS",27938-464,
999,Vicente,Cavalcanti,das-neveslucca@example.com,PF,2017-08-25 15:13:00 UTC,793.065.481-84,3/2/1972,"Quadra Novaes, 72 Caiçara - Adelaide 53166402 Gonçalves / SE",90205-329,
61,Matheus,Gonçalves,joao-lucasdas-neves@example.org,PF,2015-11-19 15:34:00 UTC,347.621.509-16,8/3/1951,"Trecho Aragão, 88 Vila Inestan 41949302 Almeida / PA",27808532,
141,Ana Lívia,Gonçalves,nathan09@example.com,PF,2012-05-10 13:49:00 UTC,108.379.564-39,6/22/1963,Fazenda Azevedo Vila Sumaré 59970-897 Gonçalves do Sul / ES,55263-600,
313,Helena,Gonçalves,anunes@example.org,PF,2022-08-22 13:17:00 UTC,937.684.510-20,12/30/1981,"Parque Gustavo Henrique Mendes, 4 Boa União 2ª Seção 56221170 Cardoso do Amparo / AP",81315-884,
437,Erick,Gonçalves,catarinacardoso@example.net,PF,2022-10-27 11:52:00 UTC,508.274.931-50,11/16/1985,"Vereda de Lima, 55 Vila Suzana Primeira Seção 15460446 Fernandes / PA",05964-403,
469,Maria Sophia,Gonçalves,heitorsouza@example.net,PF,2018-09-27 11:50:00 UTC,138.096.254-42,5/18/1974,"Praça Levi Peixoto, 291 São Pedro 94053525 Jesus / PI",79618894,
540,Stella,Gonçalves,vitor-gabrielcunha@example.net,PF,2018-12-07 16:22:00 UTC,207.936.851-68,8/16/1993,"Esplanada Rodrigues, 96 Tres Marias 13147506 Fogaça do Amparo / PA",25815457,
563,Lívia,Gonçalves,rcarvalho@example.org,PF,2021-07-10 11:51:00 UTC,310.965.247-16,10/7/1963,"Área Pires, 49 Barão Homem De Melo 3ª Seção 77234-918 Lopes de da Rosa / AL",58701124,
589,Anthony,Gonçalves,vcunha@example.org,PF,2018-09-13 13:09:00 UTC,804.267.913-04,4/11/1978,"Residencial de Cardoso, 60 Coqueiros 39605768 Moraes Paulista / MG",15001-358,
631,Vitor Hugo,Gonçalves,nicolesouza@example.com,PF,2010-12-10 15:06:00 UTC,465.270.389-92,7/24/1955,"Viaduto de Novaes, 12 Novo Glória 04915531 da Rosa / SC",57442026,
659,Vicente,Gonçalves,isiscunha@example.org,PF,2011-09-22 14:33:00 UTC,325.904.168-06,12/14/1955,"Favela Ana Laura Oliveira, 5 Santo Antônio 04274-687 Nogueira / SE",65755-758,
827,Thales,Gonçalves,oaraujo@example.org,PF,2022-10-24 14:44:00 UTC,124.307.956-80,9/22/1958,"Setor das Neves, 72 Santa Branca 71259-487 Novaes / ES",50201054,
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,4/14/1952,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966,
87,Diogo,Nascimento,vcostela@example.net,PF,2020-07-08 14:09:00 UTC,397.420.186-69,4/13/1993,"Estação Fogaça, 35 Parque São José 81160-035 Farias Alegre / PA",51797436,
126,Vinicius,Nascimento,tgomes@example.net,PF,2017-07-25 12:04:00 UTC,391.687.402-04,3/30/1965,"Colônia Vieira, 305 Conjunto Jatoba 76544-562 Cunha de Rezende / BA",85510-255,
170,Letícia,Nascimento,pedro65@example.com,PF,2022-12-15 16:01:00 UTC,534.968.102-89,4/8/1961,"Vale Ribeiro, 46 Bandeirantes 28426494 Monteiro / AM",58593-834,
235,João Vitor,Nascimento,ramosdiego@example.com,PF,2018-06-01 13:05:00 UTC,805.319.427-32,3/9/1951,"Quadra Nicole Fogaça, 609 Nossa Senhora De Fátima 35586-737 Nunes das Flores / DF",63334006,
267,Milena,Nascimento,fogacagustavo@example.net,PF,2022-09-12 11:33:00 UTC,638.940.725-47,10/20/1983,"Via de Cardoso, 769 Palmares 58160221 Nascimento / PR",85923-196,
283,Vitória,Nascimento,hda-costa@example.org,PF,2018-10-13 12:41:00 UTC,965.142.738-82,1/5/1981,"Estação de Barros, 44 Laranjeiras 75970597 Fernandes da Mata / PB",88118-294,
370,Camila,Nascimento,araujocaue@example.org,PF,2022-07-08 13:14:00 UTC,027.465.398-29,12/25/1954,"Largo Francisco Campos, 121 Barro Preto 43462444 da Rosa do Norte / RJ",10958-170,
535,Anthony,Nascimento,mda-rosa@example.org,PF,2014-09-06 13:52:00 UTC,369.478.210-96,6/5/1982,"Sítio de Costa, 8 Tiradentes 20333-454 Barbosa / RR",72930-493,
558,Valentina,Nascimento,lorenzoda-mota@example.com,PF,2021-08-23 12:15:00 UTC,530.978.214-14,11/8/1988,"Trecho da Mota, 23 Grotinha 62716625 Gonçalves Alegre / RR",87493-182,
596,Marina,Nascimento,catarina49@example.net,PF,2022-08-06 13:27:00 UTC,735.160.948-93,1/28/1960,"Praça Barros, 4 Unidas 18759785 Cardoso de Goiás / PR",89659-956,
752,Isaac,Nascimento,pintoandre@example.com,PF,2017-10-28 15:26:00 UTC,850.326.417-07,1/3/1962,"Largo Novaes, 62 Alípio De Melo 10978-312 Castro / RO",3366293,
35,Caio,da Conceição,xaraujo@example.com,PF,2015-09-11 12:06:00 UTC,691.534.802-60,6/24/1965,"Trecho Gomes, 615 Concórdia 78034-295 Nascimento do Norte / MA",06463-522,
93,Yasmin,da Conceição,isabellypeixoto@example.com,PF,2021-10-27 11:09:00 UTC,617.839.540-00,6/3/1980,"Núcleo de Barbosa, 483 Santo André 73918-122 Araújo Alegre / AM",98928640,
118,Letícia,da Conceição,ada-mata@example.net,PF,2022-04-14 12:33:00 UTC,564.210.389-05,7/1/2004,"Viaduto de Barbosa, 97 Nova America 88034834 Silva / MS",62039-437,
162,Ana Carolina,da Conceição,bruno11@example.com,PF,2012-11-15 11:37:00 UTC,426.875.319-28,8/6/1981,"Vereda da Luz, 34 Cachoeirinha 24441510 Campos / RJ",80497-612,
311,Clara,da Conceição,pda-paz@example.org,PF,2021-10-13 12:56:00 UTC,927.458.036-38,8/25/1952,"Estação Moura, 903 Olhos D'água 09013-005 Barros / RR",08342-543,
325,Enrico,da Conceição,maria-julia86@example.org,PF,2014-04-14 15:34:00 UTC,356.179.240-52,3/31/1945,"Alameda de Ferreira, 35 Vila Nova Gameleira 1ª Seção 10307956 Campos de Carvalho / AM",13633730,
339,Luana,da Conceição,ssantos@example.com,PF,2019-10-13 15:10:00 UTC,149.072.586-58,4/13/1944,"Vila Cavalcanti, 8 Milionario 04460296 Cardoso Verde / GO",72374771,
453,Joaquim,da Conceição,kaique18@example.org,PF,2022-01-14 13:16:00 UTC,529.761.483-09,11/28/1988,"Viaduto Bruno Dias, 68 Mariquinhas 02965-100 Rezende / GO",82998-298,
541,Mirella,da Conceição,samuelmoura@example.net,PF,2019-04-25 13:04:00 UTC,479.068.315-00,5/29/1992,"Lagoa Lucca da Luz, 81 Laranjeiras 49327056 Farias de Minas / TO",73849-470,
594,Alexandre,da Conceição,oliveirathomas@example.com,PF,2019-11-26 14:01:00 UTC,692.384.157-73,7/7/1998,"Sítio Teixeira, 17 Vila Engenho Nogueira 44233382 Duarte de Barros / MA",91422-196,
629,Samuel,da Conceição,ana-laura75@example.com,PF,2018-06-15 13:15:00 UTC,597.183.420-79,2/9/1943,"Conjunto Sales, 85 Santo Agostinho 25555778 Alves / AC",61134-341,
643,Júlia,da Conceição,larissa33@example.com,PF,2022-03-26 10:46:00 UTC,573.916.402-80,4/26/1961,Ladeira de Ferreira Nova Pampulha 71101341 Azevedo do Oeste / AP,88015872,
671,Carlos Eduardo,da Conceição,alexandre92@example.net,PF,2021-08-09 16:15:00 UTC,419.076.238-50,12/19/1969,"Viela Araújo, 98 Xodo-Marize 64207859 Teixeira / GO",75614912,
730,Bárbara,da Conceição,enzo-gabrielcardoso@example.com,PF,2019-05-02 11:22:00 UTC,019.385.267-59,3/6/1966,"Chácara de Martins, 85 Mantiqueira 26805-573 Azevedo do Norte / SC",8264521,
772,Daniel,da Conceição,raquel97@example.com,PF,2017-06-08 11:13:00 UTC,240.581.396-33,7/20/1971,"Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",55045-265,
837,Theo,da Conceição,ninacastro@example.org,PF,2014-03-18 10:30:00 UTC,058.734.129-79,6/3/1944,"Loteamento Pires, 4 Jardim Felicidade 69804-761 Nunes de da Cruz / RR",88159-361,
845,Pedro Lucas,da Conceição,silveirabruno@example.com,PF,2020-12-16 15:14:00 UTC,347.028.591-88,12/12/1943,"Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",36211-005,
853,Milena,da Conceição,ribeirodanilo@example.net,PF,2020-11-21 11:32:00 UTC,870.534.912-50,4/22/1999,"Feira de Vieira, 1 Planalto 31794137 Rodrigues / RO",15386938,
